Stomach_GTExTPM,mousescore_Exomiser,Brain - Substantia nigra_GTExTPM,Artery - Aorta_GTExTPM,SDI,HIPred,Whole Blood_GTExTPM,IPA_BP_annotation,Cells - EBV-transformed lymphocytes_GTExTPM,Liver_GTExTPM,pLI_ExAC
2.04671,0.884429274,1.40359,5.99089,4.77784717,0.670620084,0.0161073,1.0,0.0393093,8.69046,0.000700543
43.755542,0.0,17.795344000000004,116.87823599999996,5.543528702599998,0.5531404245800002,25.732748399,0.0,66.93058492800003,39.92965129999999,0.2745275328415999
37.38585399999999,0.03073457096,16.7463824,95.84492599999992,4.555437302599999,0.61992011568,23.977726029,0.0,63.34203282000002,19.277058549999992,0.4024108691656817
34.898852999999974,0.00955764802,17.493804000000004,104.31922500000002,4.9563399560999954,0.2335820712700002,23.32705719899999,0.0,59.35230302000001,26.06918987000001,0.1422045384708
34.978698999999985,0.01268616987,16.833708000000005,102.96132699999998,5.768113877599998,0.5647500223199999,22.39751379999999,0.0,57.176243660000026,23.84021227,0.3038219305919339
34.775916999999986,0.0,16.893739000000004,100.18161699999996,4.148420932199998,0.3010602868800001,21.972571969999997,0.0,52.93770178,20.237159500000004,0.0563890941791072
33.821894999999984,0.0,16.912929000000005,95.49178799999994,4.427407418199999,0.5145850655900003,20.93573705799999,0.0,63.25213876800002,20.13961597999999,0.2388312220720707
35.01953699999998,0.0,16.8172124,102.58662199999996,4.1356722106999975,0.3133532958000001,22.195786969999997,0.0,56.65510483,18.62102837,0.0491255459892999
34.03741499999999,0.0,17.050742000000007,109.93859199999996,4.3625845107,0.4879916719300003,25.540105729,0.0,71.88862826800002,22.680323569999995,0.2564331244543998
36.57087999999998,0.02784779298,17.33619700000001,100.68211499999995,5.013923119999998,0.54692573611,22.865636928999997,0.0,61.43526706800002,25.54630687,0.2763818581257415
36.062587999999984,0.01028480764,16.7544794,101.41924999999992,4.448756831599997,0.3451177190200002,23.66445247,0.0,52.48122101999999,19.56076224,0.0718292427833292
38.75167699999998,0.03851965018,17.3515674,102.52874299999996,6.452101951499997,0.5601742254700002,25.54557569,0.0,57.61152526800003,20.89881764,0.2809395486594151
37.06723499999999,0.00994663896,17.389468000000008,107.84174699999996,3.1522054808,0.146139458,19.98599659899999,0.0,60.79748446800003,23.469463299999997,0.050466464
39.791410999999975,0.01617127199,17.831928,106.64034799999996,5.996227428799999,0.5415855249999999,22.777092759999988,0.0,57.21430897800003,26.218331869999982,0.2424822055714139
37.70920599999997,0.00826392613,17.691271,106.18802799999996,4.623587150899999,0.23227615198,23.55399026,0.0,58.54723726800002,23.38898126999999,0.05664734674138
33.65737899999998,0.0,17.037224000000002,102.95926399999996,4.243758887199999,0.2736570554300001,19.44232357,0.0,54.76029349,18.934361669999998,0.0455009469823492
34.353785999999985,0.0,17.109884000000008,104.86352399999996,3.8381914664,0.2838042499500001,19.398679769999983,0.0,53.21306278,21.567936670000005,0.0596891473227692
33.191813,0.02079180505,16.765568400000003,100.36093899999992,3.8979072141,0.5333002928700002,22.992702457999997,0.0,66.76692562000002,20.569038569999996,0.3710787737064817
34.96467599999999,0.11059246683,17.14803300000001,101.09172799999996,6.829846191699996,0.6445278247599999,22.546312629,0.0,68.60357386000004,39.02321757000002,0.4785074602531018
31.99592799999999,0.02930736249,16.767287400000004,98.61224299999992,4.0493697306000005,0.5669502888100001,24.200315028999995,0.0,65.96617762000002,20.827571679999995,0.3718708653959016
12.5673,0.0,7.8474,31.5876,3.1057704154000003,0.123297259,4.45746,0.0,12.062,41.5886,1.82643e-05
3.68586,0.930627006,0.598217,2.80692,7.94256213,0.158249199,0.311329,1.0,0.157691,0.520167,4.632830000000001e-18
2.42659,0.514240382,0.521884,5.78587,2.80622297,0.238498077,0.0532733,1.0,0.209253,4.6432,0.000244369
0.900845,0.570663532,2.71917,0.168653,2.91936788,0.5043375556100002,0.0938949,1.0,0.6053,0.182195,0.2676348950056654
3.01045,0.838732221,1.36542,2.75364,10.75900262,0.668925405,4.06369,1.0,0.672835,3.40578,0.476493104
4.60062,0.905486233,177.537,60.8654,4.7137448,0.172807097,0.190568,1.0,0.151938,1007.43,1.57429e-09
21.1153,0.0,12.0198,37.3416,8.7600131,0.831385493,20.4847,0.0,46.2769,28.1895,0.997816207
36.78979899999998,0.0,17.513242000000005,105.29956799999998,3.978397026599998,0.146139458,22.189645369999983,0.0,58.79965076800002,22.53643086999999,0.15946756
33.46537799999998,0.0,17.126466000000004,106.15529099999998,4.220456829199997,0.29196239121,21.72076046999999,0.0,52.34745431999999,21.65544287,0.1042087906339108
35.55356199999999,0.00826392613,16.918280000000003,98.93194699999997,4.504551718999998,0.3609188941400002,22.494477799,0.0,48.27180372999998,18.672908629,0.0802050883966372
78.110441,0.05920206346,17.13290050000001,218.39802100000009,8.286515290199997,0.6593360540500001,294.7084291599999,0.0,161.04477677999995,88.59757219999997,0.650640956342801
35.00906399999999,0.0,16.8928184,102.65391999999996,4.2683599963999965,0.3277410949800001,24.28422487,0.0,56.619581120000014,19.38734117,0.0888842090529
36.40964399999999,0.01433647203,17.17435800000001,107.838908,4.141548541299998,0.237914741,20.536239598999988,0.0,60.82848386800001,25.783430270000004,0.172745644
35.49516399999999,0.0,17.341383000000008,101.07839699999997,2.847517053500001,0.1782482402100002,20.708932898999997,0.0,62.57829556800002,22.151117099999997,0.0714965593937493
0.534987,0.0,1.21791,0.834095,1.70705006,0.219635889,0.171349,0.0,0.230484,0.38622,4.89547e-05
0.999528,0.363622861,2.16641,5.44131,4.92982383,0.824394882,0.0446852,1.0,0.126609,0.279994,0.454891016
36.55307699999999,0.0,17.579668000000005,107.77779499999995,2.906937999600001,0.179693475,20.45324979899999,0.0,61.93147520800003,23.022240099999998,0.028983163
33.12030199999999,0.00477882401,16.99436100000001,102.15327399999995,4.183055194999998,0.3413641228300003,21.577440469999985,0.0,54.05688112000001,22.733151669999994,0.1811698278294908
34.6731,0.578384088,1673.38,94.0809,25.5898132,0.460647643,2.7653,1.0,2.69857,3181.76,0.034533583
52.0215,0.557884944,178.271,1545.2,14.6291652,0.139342904,4.64359,1.0,0.975289,11.4668,0.049925638
0.0924238,0.0,0.101353,0.360988,1.99024055,0.146139458,0.0,0.0,0.0,0.153082,0.039182646
11.306,0.0,7.84724,56.6668,5.85157295,0.713784814,1.07352,0.0,0.796268,10.3198,8.21839e-07
4.988,0.0,8.17582,8.48017,0.0,0.300877631,0.920266,0.0,2.02104,25.1198,5.09138e-07
8.97071,0.0,6.58644,9.38069,11.67800063,0.767620981,7.16286,1.0,38.9581,4.65923,0.999997542
0.0602639,0.0,0.0,0.0535415,2.7507626630000006,0.111908376,0.0,0.0,0.0855784,0.0123188,0.166948561
1.61707,0.358930757,4.59219,8.19047,12.5785497,0.79961127,1.82958,0.0,49.6889,0.454302,0.337855764
0.156758,0.0,0.368938,2.65236,9.78859286,0.7969836,0.00476276,1.0,0.0564419,0.0434151,0.946719308
37.58245799999998,0.0,16.9396885,102.601827,5.040647425299996,0.17792584,19.679027498999996,0.0,55.10421347800001,20.84852267,4.99768e-06
34.25454399999998,0.01911529604,17.082721000000003,102.13961999999997,4.693473600299994,0.2979713202000002,18.48052069999999,0.0,50.51940133,24.29118787000001,0.12345092818578
36.80395599999998,0.00826392613,17.098476,103.39408499999996,4.728005661699998,0.3334147663500002,23.90822607,0.0,55.623508730000005,19.214643840000004,0.08470197076938
0.0157684,0.0,0.334747,0.0504809,0.0,0.836621523,0.0156129,1.0,0.0,0.0,0.775375974
2.14296,0.499434067,1.34552,23.0314,6.87689431,0.693781972,0.0249337,1.0,0.0310554,0.202653,0.999998433
0.449585,0.49080455,0.921234,0.0931234,3.74177141,0.693386316,0.0988922,1.0,0.730862,0.917359,1.0
4.57853,0.512173321,5.67643,4.50673,1.90066426,0.622939706,0.868236,1.0,0.126768,0.339362,0.999693297
2.20906,0.570663532,2.6711,6.98414,3.49140794,0.602114379,0.0949219,1.0,1.76349,2.14918,0.001820338
0.440006,0.0,1.84046,1.5526,3.8518009,0.638582647,0.0565969,1.0,3.22076,0.0361896,0.011363582
1.40849,0.431381082,19.484,1.81119,9.88779187,0.736296356,0.0491604,0.0,0.183398,2.36737,0.468620194
7.18352,0.396248826,5.62349,9.3643,5.52376604,0.669261694,5.50825,0.0,5.59133,4.27798,0.003193956
30.4581,0.0,14.4943,94.5554,2.93496915,0.429466158,37.05,0.0,39.3169,21.3231,1.55576e-06
38.9113,0.788155246,8.09506,244.379,23.41984427,0.769165754,0.615947,1.0,3.89939,4.90887,0.018707972
1.4327,0.0,3.60915,3.97022,3.581649527600001,0.186891869,0.0664122,1.0,16.0634,0.413393,1.16806e-05
37.126,0.528331768,0.449973,0.0281937,1.98266541,0.421012312,0.0250102,0.0,0.0,0.0103568,9.67009e-05
20.9309,0.0,19.9105,87.2215,8.79295894,0.830946863,0.255782,0.0,5.42097,25.7132,0.238186362
0.203966,0.0,0.0574183,0.653593,1.98266541,0.111908376,17.397,0.0,1.87789,0.122681,0.000639118
4.30499,0.0,2.04046,6.44854,4.70997211,0.488307536,1.53447,0.0,12.3475,1.9184,0.577650481
70.6408,0.0,20.1552,417.829,8.44786072,0.581228554,23.1257,0.0,228.969,54.2047,0.027202551
35.1839,0.0,24.271,7.21742,0.0,0.72829324,6.5393,0.0,23.6826,19.4902,0.787088147
11.8454,0.0,17.5445,18.9416,2.93429059,0.575333595,3.17555,1.0,18.5344,8.4081,0.163974191
3.79453,0.853179975,0.218262,1.41618,2.89489364,0.139342904,0.0148278,1.0,0.32817,0.0989349,2.74928e-14
6.65356,0.504094097,3.55701,10.0821,6.46145605,0.757599056,0.693093,0.0,6.25185,2.66429,0.998479651
1.0848,0.0,1.92089,0.910908,1.96195718,0.28995356,1.10615,0.0,0.537801,0.493971,0.347229317
0.599164,0.0,3.26547,0.904286,3.94830677,0.262694746,0.235302,0.0,1.44676,0.56644,0.000349252
0.0,0.0,0.0185572,0.0,3.0706971642,0.14683600152,0.0,0.0,0.0,0.0,0.0111773384056465
36.80065699999997,0.00497331948,17.671188000000004,113.01844399999996,4.948641283199995,0.3148980785900002,25.625596898999994,0.0,61.30912902,30.37628350000001,0.17279426756756
32.71028099999999,0.00994663896,16.698377000000004,102.89792299999996,3.6446611805,0.2722447239100001,19.61144916999999,0.0,52.26598837999999,20.4518117,0.0395103476257372
6.79105,0.0,4.069,24.9173,1.70705006,0.396258533,0.47905,0.0,0.465871,0.744032,0.138254694
66.8602,0.389625962,45.9086,138.728,37.57141285,0.782960892,25.7518,0.0,72.8449,33.9225,0.99981275
0.200143,0.930627006,0.0191847,0.162889,1.6697435,0.132359073,0.0546892,1.0,0.0788225,0.19893,0.001433932
0.0,0.826392613,0.0,0.0,1.6697435,0.111908376,0.0,0.0,0.0,0.00948479,3.92718e-13
0.903008,0.0,0.451423,1.37878,3.92083295,0.309100866,0.303964,0.0,0.120849,1.95006,0.035030608
0.0,0.0,0.0,0.0145153,2.89366853,0.111908376,0.0197973,0.0,0.0593256,71.5396,3.28541e-10
0.488208,0.0,0.600401,0.853139,1.96359409,0.506795704,0.154983,0.0,0.0880692,17.4681,0.672306731
2.2179,0.0,0.0,0.0,3.866916,0.111908376,0.0,0.0,0.0,13.2527,2.53769e-10
21.8782,0.0,9.39131,20.2901,3.6240163774,0.17792584,13.3181,0.0,26.3634,7.43044,1.84814e-05
0.514454,0.0,0.161715,0.181357,12.63081829,0.390099078,0.0903968,1.0,0.0687099,23.5694,2.54161e-06
22.7638,0.887688063,59.0541,37.0194,1.99992492,0.591572225,0.118003,1.0,0.2433,37.0926,0.168276873
0.0,0.00431381082,0.0,0.0,1.3156448567999997,0.123297259,0.0,0.0,0.0,0.0,0.157398012
31.10127499999999,0.02967986226,16.607089400000003,98.9500829999999,3.681936019200001,0.3741325555900002,22.644667099,0.0,53.39744296,18.850499679999995,0.1874023896270708
31.935049,0.07246589614,16.8125194,99.80783899999992,5.0239255670999965,0.53890669411,22.668129458,0.0,52.17118965999998,17.496113499,0.2811942751483999
0.397664,0.0,0.104312,0.634329,3.764752832000001,0.4486185693700002,0.0309385,0.0,1.03867,0.0872401,0.2183035119890421
1.22354,0.0,0.0575483,0.136163,8.91291128,0.146139458,0.05106,0.0,0.0657459,0.191411,0.000136493
35.5722,0.528793336,1.02192,1.38994,12.88289324,0.747131348,0.289415,0.0,0.295742,21.3464,0.999901543
249.786,0.913254607,85.5637,1984.27,1.86907763,0.848568261,884.653,1.0,8.24415,422.046,0.020500202
12.4236,0.887688063,8.39674,9.30044,6.87802251,0.449802697,0.580975,1.0,10.8395,1.52907,0.081020067
3.91945,0.0,2.29273,16.6484,1.74820254,0.800036311,0.0173223,1.0,0.108652,1.03118,0.986016088
11.0993,0.0,2.16002,6.73978,10.79296239,0.743839204,18.4447,0.0,11.9262,9.39784,0.062109871
0.0,0.0,0.0,0.0,0.0,0.16589158657,0.0,0.0,0.0,0.0,0.1049116174220201
0.310869,0.514240382,0.114166,2.719,11.79347495,0.762403488,0.109503,1.0,0.112573,3.52714,0.987167021
10.202,0.513919247,0.964662,0.018543,0.0,0.824708164,0.0,0.0,0.00470666,0.0645291,0.93661121
0.358731,0.494209116,0.0501632,0.183414,7.86340488,0.634786546,0.0727988,1.0,0.0281983,599.629,0.959943188
8.84169,0.465192662,4.55736,21.4817,6.70564693,0.705665529,83.6301,0.0,8.62371,14.0175,2.7739e-05
0.0291531,0.0,0.0103653,0.0204234,2.89203741,0.69255507,0.0,0.0,0.00537177,0.0,4.31893e-05
20.8175,0.0,14.843,42.9414,1.12427871,0.715512335,15.6354,0.0,79.6665,9.67615,0.600789667
37.34572399999999,0.02389412005,17.27926100000001,99.820356,6.945001613099997,0.6370969597300001,28.116661029,0.0,69.57247726800004,111.81932799999996,0.4212443088848003
2.46785,0.0,5.4813,8.59244,2.19615612,0.38356629,0.640792,0.0,4.71884,1.44702,0.011344576
25.9619,0.0,77.0842,93.6765,8.84810219,0.630912066,19.6419,0.0,4.09661,4.16766,0.999969901
6.78091,0.564666898,3.00861,7.78336,2.75424746,0.836875796,0.86309,0.0,0.0550476,0.621733,0.97976209
0.347492,0.0,2.00202,2.31058,2.80882657,0.748405397,0.0302583,0.0,0.0429118,0.98202,0.204306173
0.0,0.0,0.0,0.0,3.85244898,0.295108467,0.0,1.0,0.0,8.26487,0.086007141
0.0,0.0,0.0,0.0,4.95013216,0.123297259,0.0,0.0,0.0,0.0,0.162839345
8.53266,0.0,2.60394,0.315585,1.98266541,0.238498077,0.959234,0.0,23.7693,0.321825,2.54083e-22
21.2313,0.570663532,152.944,387.85,24.59899632,0.833060265,0.305834,0.0,0.356516,2.1737,0.21554685
125.231,0.0,212.783,339.717,5.98324176,0.703993857,182.568,1.0,234.501,56.1306,0.999540082
0.630301,0.0,1.95474,0.909896,1.97547522,0.458951801,0.176235,0.0,0.561668,0.0736473,0.020935797
0.0305021,0.0,0.399433,0.00427688,10.67917885,0.778094649,0.00164657,1.0,0.00334462,0.0164392,0.999994896
3.04867,0.07942627505,1.90932,23.7071,4.763600136399999,0.593201816,0.210217,0.0,2.24228,1.48713,1.41369e-06
6.95663,0.0536869328,14.3798,24.9909,4.739951620699998,0.636561334,0.683765,0.0,14.9786,2.82645,0.000916634
40.52860799999998,0.0,18.465498000000007,109.72015,0.0,0.146139458,22.26165456999999,0.0,67.71242130799999,27.808029699999988,0.026229492
3.97119,0.0,0.907247,6.58194,12.72102078,0.146511853,0.806209,0.0,2.41589,3.24452,8.49697e-07
816.48,0.0,329.48,1059.61,10.54543118,0.328141659,8283.57,0.0,5071.19,467.872,0.002664635
4.27354,0.0,3.80885,20.3382,12.35448238,0.186891869,17.3138,1.0,456.036,1.90703,0.16662533
143.899,0.0,114.562,474.324,14.48467393,0.356269389,579.47,0.0,4319.57,44.6309,0.70016489
0.721444,0.0,0.544352,18.1968,3.93670914,0.196595117,0.032843,1.0,0.0173163,0.0628549,0.001561168
47.1061,0.0,77.1967,106.289,21.50009141,0.6340328377100001,172.222,0.0,10.9321,119.114,0.6542553543838941
1.46387,0.0,2.35328,3.35558,6.86005273,0.39679274,4.96398,0.0,2.32603,0.71549,2.19041e-06
29.3873,0.0,25.2341,56.6854,2.97639148,0.852899194,14.1173,0.0,106.24,17.3389,0.999958226
0.00923417,0.0,0.16437,0.0,2.91372116,0.494588822,0.0,0.0,0.0314624,0.0,0.813006425
0.0255609,0.0,0.0424567,0.802605,5.91668299,0.72905165,0.0,0.0,0.00949186,0.0171578,0.648787513
181.817,0.0,60.6571,32.9122,4.60912048,0.685321391,32.3942,0.0,186.006,184.723,0.376558105
2.49218,0.830863574,0.322369,6.27683,6.8125021,0.804062724,0.067418,1.0,14.241,13.8385,0.469523496
27.6183,0.0,3.09198,314.521,5.7405052,0.79961127,0.768459,0.0,0.353955,143.431,0.362251902
2.02594,0.549225289,0.871438,11.2395,3.9639913,0.401833534,0.157605,1.0,0.247947,0.22322,0.289669117
10.0969,0.742183659,11.2128,37.4282,2.98297969,0.58309628951,8.0172,1.0,0.463576,14.8659,0.2720052736679759
0.430591,0.472965166,0.760204,0.593433,7.94127642,0.723324299,32.7037,0.0,0.196568,0.365726,4.07385e-05
22.5454,0.0,17.1621,424.317,7.90802953,0.705665529,2.93269,0.0,1.02111,28.863,0.000480019
21.9654,0.494209116,6.55407,133.443,5.85644216,0.824708164,0.666747,0.0,5.94623,3.15198,0.999999616
0.584651,0.0,1.80323,0.461369,11.69182943,0.728550792,0.163155,0.0,0.0342439,0.805148,0.98258787
0.483259,0.442034071,2.05169,0.581495,3.81588039,0.714798927,3.7969,0.0,0.871866,0.244868,0.999889995
0.139244,0.0,0.135763,0.122781,3.75626441,0.774301469,0.0455897,0.0,0.585553,0.0322178,0.999978751
12.1922,0.855397621,3.2078,1.26519,14.76606971,0.714407027,0.0713407,1.0,0.300937,0.604791,0.31472413
2.77503,0.0,0.168152,42.2555,1.74820254,0.369423717,0.00937278,0.0,0.0113507,0.133124,0.106847942
2.72581,0.0,1.36285,8.96956,2.92856602,0.50354586333,0.0223808,1.0,0.0314508,0.279457,0.2445610761073363
0.084766,0.0,0.48114,0.385597,2.92012308,0.565498233,0.0,1.0,0.0590834,0.0,0.126993746
0.180083,0.0,0.157085,3.32062,4.77313532,0.716944396,0.205968,0.0,12.3533,0.0303408,0.999535087
36.534,0.0,17.4384,43.3324,6.70370701,0.745582581,9.35315,0.0,96.3996,15.4088,0.991027965
18.5906,0.0,3.93115,16.8164,3.35283215,0.571837127,64.3633,0.0,25.2173,9.31893,0.999994425
0.0,0.0,0.0,0.0,1.98841355,0.111908376,0.0,0.0,0.0,0.0,0.017072106
0.0,0.0,0.0,0.0,1.98717466,0.123297259,0.0,0.0,0.0,0.0,0.023274211
0.0,0.0,0.0,0.0,1.98717466,0.123297259,0.0,0.0,0.0,0.0,0.532856912
0.0,0.0,0.0,0.0,1.98841355,0.111908376,0.0,0.0,0.0,0.0,0.00547083
21.8232,0.0,3.9461,15.2515,20.630263,0.485596061,3.75832,1.0,31.6294,22.6645,2.59266e-16
35.84748099999999,0.0,17.078533,104.14193199999998,4.52859362,0.132359073,20.608725669999984,0.0,54.29171397800002,21.61653487,0.002925351
9.83694,0.0,38.8795,12.4845,6.91609969,0.824708164,14.8738,0.0,57.5145,2.36997,0.990896287
32.2114,0.0,152.196,164.004,9.68123578,0.273053437,4.66321,0.0,52.8438,14.8307,0.998848724
13.0885,0.477882401,4.67895,31.5413,4.52819492,0.654942453,11.1862,0.0,10.6448,3.95268,0.232913565
22.5735,0.465944823,18.3336,27.7204,6.61160851,0.824708164,8.40043,0.0,64.1688,10.9226,0.999736598
0.847619,0.0,59.2277,1.61622,27.47563542,0.565020561,0.142254,0.0,0.104208,0.261872,4.68265e-05
158.097,0.0,57.9249,384.63,9.69401325,0.700975537,376.547,1.0,246.511,108.978,0.950092967
18.3027,0.0,9.07863,10.7193,2.93755893,0.767147124,1.02203,0.0,3.75173,1.80633,0.022432784
33.976989,0.09479008902,16.6361884,103.30817399999992,7.482233910799996,0.6483487753999999,21.798129557999992,0.0,68.09109676000004,37.40617327000001,0.5332881539727903
14.7562,0.0,11.8173,26.9871,8.26567547,0.650545239,6.61225,0.0,48.5219,9.20037,0.739578311
0.424278,0.0,0.0665395,0.568211,12.90950108,0.743839204,22.1759,1.0,0.0780681,5.8127,2.19309e-08
0.146152,0.395367293,0.223188,0.275235,5.8717989,0.597733259,0.170651,0.0,0.0381268,0.0398599,1.43928e-06
11.1363,0.0,3.9282,11.8061,1.99733796,0.37917918,5.16997,1.0,8.69039,4.96152,2.45516e-07
0.0,0.0,0.0,0.0,1.74820254,0.501750886,0.0,1.0,0.0,0.0,0.00870273
0.0,0.0,0.0,0.0,1.99932516,0.12987168542,0.0,0.0,0.0,0.0,0.0552067143262334
0.108291,0.0,0.430895,0.0508139,1.9940426,0.4030573079100001,0.049727,0.0,0.0765022,0.101044,0.2234499909849162
0.246863,0.558572271,0.232443,0.465128,7.02337534,0.495365709,0.299572,1.0,0.483849,0.169688,1.27599e-17
0.76148,0.0,1.10184,1.29798,5.87436508,0.631864309,0.917357,0.0,1.02557,0.496362,0.000145766
0.618335,0.0,6.26326,2.16958,2.98610432,0.781591654,0.243691,0.0,0.410157,0.619648,1.33081e-23
23.8322,0.0,21.8368,88.335,7.54165982,0.792072892,65.413,0.0,105.092,11.9914,0.999998877
0.0,0.0,0.0,0.0279867,0.0,0.111908376,0.0,0.0,0.0,0.0,0.087453851
46.3662,0.0,49.2105,45.3123,2.00140612,0.432313383,25.2147,0.0,83.4268,39.1901,0.339536516
42.5984,0.0,47.1296,37.1929,5.62602042,0.320700407,13.2736,0.0,62.5508,28.5577,0.047137034
18.1119,0.899703515,3.98963,1.24089,7.68047773,0.824708164,1.07456,1.0,3.8322,2.45612,0.999966646
0.0,0.0,0.00423521,0.0,0.0,0.444330692,0.0,0.0,0.0,0.0,0.140552619
4.35057,0.882196062,3.69315,5.2202,9.79939448,0.636561334,0.22183,1.0,0.235102,1.8293,2.21161e-05
0.985981,0.0,0.703975,1.16846,1.99992573,0.3166271039000001,0.478087,0.0,1.4108,1.09652,0.0226173222202306
1.50398,0.89609491,1.47247,3.05339,6.90823393,0.244530007,1.68926,1.0,2.29444,1.3644,0.016931635
0.398435,0.0,0.257143,0.644777,2.83811816,0.181705475,0.0959771,1.0,0.120796,0.114646,0.00038006
8.41564,0.932800606,1.24198,291.951,3.98295932,0.711480618,0.128919,1.0,3.70879,2.39363,0.000172509
0.642322,0.853179975,0.0348744,15.7061,3.99033126,0.622939706,0.0514983,1.0,0.0465167,1.30813,0.003099263
112.782,0.0,19.3046,40.6385,3.8377306,0.575230479,0.679817,0.0,17.1921,0.755957,4.52405e-11
0.317447,0.545722407,0.421509,0.278522,10.93726445,0.653915465,0.445579,0.0,0.00389043,1.00514,0.947798762
4.63782,0.0,1.94459,6.26402,4.62651381,0.762403488,1.01225,0.0,5.46974,5.17312,0.991172158
16.8799,0.0,14.1718,45.3291,0.0,0.638582647,23.8664,0.0,39.088,7.49669,0.052197863
9.70458,0.431381082,5.32565,21.5297,7.6323214,0.229989916,2.93197,1.0,8.55087,6.78081,8.58988e-08
1.41399,0.0,0.186918,1.8182,2.8946253063,0.146139458,0.123946,0.0,2.10745,0.524384,0.017329039
0.0,0.0,0.0,0.0,14.75014718,0.45271197,0.0,1.0,0.0,0.0,4.20778e-05
0.0,0.0,0.0,0.0,0.0,0.111908376,0.0,0.0,0.0,0.0,0.007138452
0.0,0.0,0.0,0.0,1.74820254,0.170125708,0.0,0.0,0.0,0.0,1.5923e-08
0.0,0.0,0.0,0.0,0.0,0.146139458,0.0,0.0,0.0,0.0,0.044375651
0.0,0.0,0.0,0.0,0.0,0.25535503,0.0,0.0,0.0,0.0,0.712159403
0.0,0.0,0.0,0.0,0.0,0.123297259,0.0,0.0,0.0,0.0,0.015283314
0.0,0.0,0.316911,0.0,0.0,0.111908376,0.0,0.0,0.0,0.0,0.001867748
0.0,0.0,0.0556257,0.0,0.0,0.111908376,0.0,0.0,0.0,0.0,6.39177e-05
0.0,0.0,0.0,0.0,0.0,0.146139458,0.0,0.0,0.0,0.0,6.75518e-05
0.272426,0.0,0.180731,0.882831,1.98266541,0.146139458,0.53805,0.0,1.74091,0.134019,3.29465e-05
0.0,0.0,0.0,0.0,1.98266541,0.111908376,0.0,0.0,0.0457591,0.0,0.001920531
0.0,0.0,0.0,0.0,1.98266541,0.111908376,0.0,0.0,0.0644526,0.0,9.27165e-07
0.0,0.0,0.0,0.0,0.0,0.144167379,0.0,0.0,0.0,0.0,0.017981897
4.32416,0.0,7.45532,17.5322,3.768514965799997,0.579714477,6.68388,0.0,24.9875,4.52536,0.988642484
